headline,date,url
MAN: Fall 2014 Menswear,2014-01-06,https://www.nytimes.com/slideshow/2014/01/06/fashion/runway-mens/man-fall-2014-menswear.html
"Paid Notice: Deaths  DESTEFANO, ANNE L.",2014-01-06,https://query.nytimes.com/gst/fullpage.html?res=9C07E6DC163AF935A35752C0A9629D8B63
"Paid Notice: Deaths  HERRMANN, RUTH",2014-01-06,https://query.nytimes.com/gst/fullpage.html?res=9803E6DC163AF935A35752C0A9629D8B63
$20 Million Donation for Jazz at Lincoln Center,2014-01-06,https://www.nytimes.com/2014/01/06/arts/music/20-million-donation-for-jazz-at-lincoln-center.html
"Paid Notice: Deaths  SPIEGELMAN, STANLEY A.",2014-01-06,https://query.nytimes.com/gst/fullpage.html?res=9B0DE5DC163AF935A35752C0A9629D8B63
Strong to Lead Longhorns,2014-01-06,https://www.nytimes.com/2014/01/06/sports/ncaafootball/strong-to-lead-longhorns.html
"Paid Notice: Deaths  GOBE, MARC",2014-01-06,https://query.nytimes.com/gst/fullpage.html?res=9F00E6DC163AF935A35752C0A9629D8B63
"Paid Notice: Deaths  WERFEL KREFSKY, MILDRED",2014-01-06,https://query.nytimes.com/gst/fullpage.html?res=940CE5DC163AF935A35752C0A9629D8B63
Symptoms of Torn Artery Are Easy to Miss,2014-01-06,https://well.blogs.nytimes.com/2014/01/06/symptoms-of-torn-artery-are-easy-to-miss/
Iraq violence sparks exodus,2014-01-06,https://www.nytimes.com/video/multimedia/100000002634171/iraq-violence-sparks-exodus.html
Word of the Day | ruffian,2014-01-06,https://learning.blogs.nytimes.com/2014/01/06/word-of-the-day-ruffian/
'Downton Abbey':  Season 4 Begins,2014-01-06,https://artsbeat.blogs.nytimes.com/2014/01/06/downton-abbey-season-4-begins/
"Paid Notice: Deaths  DEPINNA, GEORGE ",2014-01-06,https://www.legacy.com/Link.asp?I=LS000168934233
"Paid Notice: Deaths  DESTEFANO, ANNE L.",2014-01-06,https://www.legacy.com/Link.asp?I=LS000168934234
"Paid Notice: Deaths  LANDORF, RHONA ",2014-01-06,https://www.legacy.com/Link.asp?I=LS000168934235
"Paid Notice: Deaths  BENATTI, RAYMOND S.",2014-01-06,https://www.legacy.com/Link.asp?I=LS000168934236
"Paid Notice: Deaths  KREFSKY, MILDRED WERFEL",2014-01-06,https://www.legacy.com/Link.asp?I=LS000168934237
"Paid Notice: Deaths  NORTON, ROBERT W.",2014-01-06,https://www.legacy.com/Link.asp?I=LS000168934238
"Paid Notice: Deaths  SPIEGELMAN, STANLEY A.",2014-01-06,https://www.legacy.com/Link.asp?I=LS000168934240
"Paid Notice: Deaths  DWORKIN, RUTH W.",2014-01-06,https://www.legacy.com/Link.asp?I=LS000168934239
"Paid Notice: Deaths  KIRSCHNER, PAUL A.",2014-01-06,https://www.legacy.com/Link.asp?I=LS000168934244
"Paid Notice: Deaths  WOLKOFF, MARTHA ",2014-01-06,https://www.legacy.com/Link.asp?I=LS000168934241
"Paid Notice: Deaths  GOBE, MARC ",2014-01-06,https://www.legacy.com/Link.asp?I=LS000168934245
"Paid Notice: Deaths  GLADSTONE, MORTON ",2014-01-06,https://www.legacy.com/Link.asp?I=LS000168934246
"Paid Notice: Deaths  SNIDER, ARNOLD ",2014-01-06,https://www.legacy.com/Link.asp?I=LS000168934247
"Paid Notice: Deaths  ROSE, JOAN M.",2014-01-06,https://www.legacy.com/Link.asp?I=LS000168934248
"Paid Notice: Deaths  PINK, E. MITCHELL",2014-01-06,https://www.legacy.com/Link.asp?I=LS000168934249
"Paid Notice: Deaths  PINKE, E. MITCHELL",2014-01-06,https://www.legacy.com/Link.asp?I=LS000168934250
"Paid Notice: Deaths  MORGENSTERN, HARRY ",2014-01-06,https://www.legacy.com/Link.asp?I=LS000168934251
Japanese whalers accused of breaches,2014-01-06,https://www.nytimes.com/video/multimedia/100000002634237/japanese-whalers-accused-of-breaches.html
"For Cheney, Realities of a Race Outweighed Family Edge",2014-01-07,https://www.nytimes.com/2014/01/07/us/politics/liz-cheney-to-quit-wyoming-senate-race.html
Southwest’s Dwindling Water Supply,2014-01-06,https://www.nytimes.com/interactive/2014/01/06/us/southwests-water-supply.html
Democrats Quote the Pope,2014-01-06,https://www.nytimes.com/video/us/100000002630092/democrats-quote-the-pope.html
"Bangladesh poll: no surprise, no solution",2014-01-06,https://www.nytimes.com/video/multimedia/100000002634262/bangladesh-poll-no-surprise-no-solution.html
A.T.M. Makers See Opportunity in Long Lines at Rural Branches of Banks,2014-01-06,https://india.blogs.nytimes.com/2014/01/06/a-t-m-makers-see-opportunity-in-long-lines-at-rural-branches-of-banks/
The yen in 2014: Japan Inc.'s prayers answered?,2014-01-06,https://www.nytimes.com/video/multimedia/100000002634264/the-yen-in-2014-japan-incs-prayers-answered.html
Operating loss shows HTC trials and tribulations not over,2014-01-06,https://www.nytimes.com/video/multimedia/100000002634266/operating-loss-shows-htc-trials-and-tribulations-not-over.html
South Korea Proposes Resuming Reunions of War-Divided Families,2014-01-07,https://www.nytimes.com/2014/01/07/world/asia/south-korea-proposes-resuming-reunions-of-war-divided-families.html
"Test Yourself | E.L.L. Practice, Jan. 6, 2014",2014-01-06,https://learning.blogs.nytimes.com/2014/01/06/test-yourself-e-l-l-practice-jan-6-2014/
Stranded whales die,2014-01-06,https://www.nytimes.com/video/multimedia/100000002634284/stranded-whales-die.html
Vegetable Shopping for a New York Kitchen,2014-01-06,https://cityroom.blogs.nytimes.com/2014/01/06/vegetable-shopping-for-a-new-york-kitchen/
"The Curious, and Continuing, Appeal of Mark Twain in China",2014-01-06,https://sinosphere.blogs.nytimes.com/2014/01/06/the-curious-and-continuing-appeal-of-mark-twain-in-china/
6 Q's About the News | The Challenges of Ending Poverty ,2014-01-06,https://learning.blogs.nytimes.com/2014/01/06/6-qs-about-the-news-the-challenges-of-ending-poverty/
Soccer legend Eusebio dies at 71,2014-01-06,https://www.nytimes.com/video/multimedia/100000002634324/soccer-legend-eusebio-dies-at-71.html
Photographing Spiritual Experience,2014-01-06,https://lens.blogs.nytimes.com/2014/01/06/photographing-spiritual-experience/
Ramadi clashes video,2014-01-06,https://www.nytimes.com/video/multimedia/100000002634329/ramadi-clashes-video.html
When Do You Choose Making a Phone Call Over Sending a Text?,2014-01-06,https://learning.blogs.nytimes.com/2014/01/06/when-do-you-choose-making-a-phone-call-over-sending-a-text/
Times Minute | Democrats and the Pope,2014-01-06,https://www.nytimes.com/video/multimedia/100000002634108/times-minute-democrats-and-the-pope.html
Times Minute | Democrats and the Pope ,2014-01-06,https://www.nytimes.com/news/minute/2014/01/06/times-minute-democrats-and-the-pope/
"After Ashes Blowout, England’s Cricketers Lick Their Wounds",2014-01-07,https://www.nytimes.com/2014/01/07/sports/cricket/after-ashes-blowout-englands-cricketers-lick-their-wounds.html
New York Today: Extreme Weather,2014-01-06,https://cityroom.blogs.nytimes.com/2014/01/06/new-york-today-extreme-weather/
Fresh Signs of a Cooling Economy in China,2014-01-07,https://www.nytimes.com/2014/01/07/business/international/fresh-signs-of-a-cooling-economy-in-china.html
Abe’s Profane Pilgrimage,2014-01-07,https://www.nytimes.com/2014/01/07/opinion/abes-profane-pilgrimage.html
Iraqi forces in action,2014-01-06,https://www.nytimes.com/video/multimedia/100000002634379/iraqi-forces-in-action.html
Don’t Create a New Al Qaeda,2014-01-07,https://www.nytimes.com/2014/01/07/opinion/dont-create-a-new-al-qaeda.html
Ethiopian garment industry thrives,2014-01-06,https://www.nytimes.com/video/multimedia/100000002634388/ethiopian-garment-industry-thrives.html
South Korea’s Hot-Button Medium,2014-01-07,https://www.nytimes.com/2014/01/07/opinion/kim-south-koreas-hot-button-medium.html
Sudan’s Leader Flies to South for Crisis Talks,2014-01-07,https://www.nytimes.com/2014/01/07/world/africa/south-sudan-crisis.html
Democracy in Peril in Asia,2014-01-07,https://www.nytimes.com/2014/01/07/opinion/democracy-in-peril-in-asia.html
"In a Hostile Bid, Men's Wearhouse Raises Offer for Jos. A. Bank",2014-01-06,https://dealbook.nytimes.com/2014/01/06/mens-wearhouse-starts-hostile-bid-for-jos-a-bank/
Spain auto industry to drive growth,2014-01-06,https://www.nytimes.com/video/multimedia/100000002634409/spain-auto-industry-to-drive-growth.html
German Leader Injured in Skiing Accident,2014-01-07,https://www.nytimes.com/2014/01/07/world/europe/angela-merkel-injured-in-skiing-accident.html
China Destroys 6 Tons of Ivory,2014-01-06,https://sinosphere.blogs.nytimes.com/2014/01/06/china-destroys-6-tons-of-ivory/
"What's Going On in This Picture? | Jan. 6, 2014",2014-01-06,https://learning.blogs.nytimes.com/2014/01/06/whats-going-on-in-this-picture-jan-6-2014/
Behind the Cover: Paul Tough on a Tale of Strategic Survival,2014-01-06,https://6thfloor.blogs.nytimes.com/2014/01/06/behind-the-cover-paul-tough-on-a-tale-of-strategic-survival/
The Information We Still Need to Manage Our Health Care,2014-01-06,https://boss.blogs.nytimes.com/2014/01/06/the-information-we-still-need-to-manage-our-health-care/
"YP, a Mobile Search Firm, Buys Sense Networks",2014-01-06,https://dealbook.nytimes.com/2014/01/06/yp-a-mobile-ad-firm-buys-a-rival-sense-networks/
The Man Who Forgot He Was Prime Minister,2014-01-06,https://india.blogs.nytimes.com/2014/01/06/the-man-who-forgot-he-was-prime-minister/
'Polar Vortex' Sends Shivers Across U.S.,2014-01-06,https://thelede.blogs.nytimes.com/2014/01/06/polar-vortex-brings-coldest-temperatures-in-decades/
Daily Report: 'Smart TVs' in the Spotlight at Consumer Electronics Show,2014-01-06,https://bits.blogs.nytimes.com/2014/01/06/daily-report-smart-tvs-in-the-spotlight-at-consumer-electronics-show/
"At CES 2014, a Battle for the Next Generation of Computing",2014-01-06,https://bits.blogs.nytimes.com/2014/01/06/a-battle-for-the-next-generation-of-computing-is-on-display-at-c-e-s-2014/
G.E. to Buy Health Care Units From Thermo Fisher Scientific,2014-01-06,https://dealbook.nytimes.com/2014/01/06/g-e-to-buy-health-care-units-from-thermo-fisher-scientific/
Thousands of African migrants protest Israel detention policy,2014-01-06,https://www.nytimes.com/video/multimedia/100000002634466/thousands-of-african-migrants-protest-israel-detention-policy.html
Finding New Meaning in Life Through PowerPoint,2014-01-07,https://www.nytimes.com/2014/01/07/world/americas/finding-new-meaning-in-life-through-powerpoint.html
"China Follows U.S., Crushing Tons of Confiscated Ivory",2014-01-06,https://dotearth.blogs.nytimes.com/2014/01/06/china-follows-u-s-crushing-tons-of-confiscated-ivory/
Woody Allen and His 'Kin'; Alfonso Cuar&oacute;n and His 'Bad Movie',2014-01-06,https://carpetbagger.blogs.nytimes.com/2014/01/06/woody-allen-and-his-kin-alfonso-cuarn-and-his-bad-movie/
Whither the 'Metrosexual'?,2014-01-07,https://www.nytimes.com/2014/01/07/fashion/Whither-the-Metrosexual.html
Plenty of Reasons to Be Cautious About 2014,2014-01-07,https://www.nytimes.com/2014/01/07/business/international/plenty-of-reasons-to-be-cautious-about-2014.html
Carlyle Hires Former F.C.C. Chairman for Buyout Group,2014-01-06,https://dealbook.nytimes.com/2014/01/06/carlyle-hires-former-f-c-c-chairman-for-buyout-group/
JPMorgan Near a Settlement in Madoff Case,2014-01-06,https://dealbook.nytimes.com/2014/01/06/morning-agenda-jpmorgan-near-a-settlement-in-madoff-case/
Jerusalem's Greek Patriarch arrives in Bethlehem to lead Orthodox Christmas mass,2014-01-06,https://www.nytimes.com/video/multimedia/100000002634552/jerusalems-greek-patriarch-arrives-in-bethlehem-to-lead-orthodox.html
Nestl&eacute; to Sell Frozen Pasta Business to Brynwood Partners,2014-01-06,https://dealbook.nytimes.com/2014/01/06/nestl-to-sell-frozen-pasta-business-to-brynwood-partners/
Reasons to be cheerful in Europe,2014-01-06,https://www.nytimes.com/video/multimedia/100000002634562/reasons-to-be-cheerful-in-europe.html
Human Rights Chairman Said to Resign Over Harassment Accusation,2014-01-06,https://india.blogs.nytimes.com/2014/01/06/human-rights-chairman-said-to-resign-over-harassment-accusation/
"In a Slow Start to 2014, S.&amp;P. Falls a 3rd Day",2014-01-07,https://www.nytimes.com/2014/01/07/business/daily-stock-market-activity.html
In One Image: Cold Snaps In Global Context,2014-01-06,https://dotearth.blogs.nytimes.com/2014/01/06/in-one-image-cold-snaps-in-global-context/
Last Night in Carroll Gardens,2014-01-06,https://cityroom.blogs.nytimes.com/2014/01/06/last-night-in-carroll-gardens/
A Folkie Takes Issue With 'Llewyn Davis',2014-01-06,https://carpetbagger.blogs.nytimes.com/2014/01/06/a-folkie-takes-issue-with-llewyn-davis/
Arctic weather pattern keeps cities below zero,2014-01-06,https://www.nytimes.com/video/multimedia/100000002634580/arctic-weather-pattern-keeps-cities-below-zero.html
In Our Pages: January 7,2014-01-06,https://iht-retrospective.blogs.nytimes.com/2014/01/06/in-our-pages-january-7/
The War on Poverty at 50,2014-01-06,https://economix.blogs.nytimes.com/2014/01/06/the-war-on-poverty-at-50/
Justices’ Halt to Gay Marriage Leaves Utah Couples in Limbo,2014-01-07,https://www.nytimes.com/2014/01/07/us/justices-block-gay-marriage-in-utah-pending-appeal.html
Verso Paper to Buy NewPage Holdings,2014-01-06,https://dealbook.nytimes.com/2014/01/06/verso-paper-to-buy-newpage-holdings/
"BMW Is Recalling 51,000 Motorcycles for Fuel Leak",2014-01-07,https://www.nytimes.com/2014/01/07/automobiles/bmw-is-recalling-51000-motorcycles-for-fuel-leak.html
Image of the Day: January 6,2014-01-06,https://india.blogs.nytimes.com/2014/01/06/image-of-the-day-january-6-2/
"A Page of Beethoven May Fetch More Than $200,000",2014-01-06,https://artsbeat.blogs.nytimes.com/2014/01/06/a-page-of-beethoven-may-fetch-more-than-200000/
Men's Wearhouse turns hostile,2014-01-06,https://www.nytimes.com/video/multimedia/100000002634635/mens-wearhouse-turns-hostile.html
New Rules for Workers From Europe's East Prompt Xenophobia in the West,2014-01-06,https://thelede.blogs.nytimes.com/2014/01/06/new-rules-for-workers-from-europes-east-prompt-xenophobia-in-the-west/
London Fashion Week: Lou Dalton Fall/Winter 2014,2014-01-06,https://tmagazine.blogs.nytimes.com/2014/01/06/the-scene-london-fashion-week-lou-dalton/
A Little Help With the Luggage,2014-01-06,https://intransit.blogs.nytimes.com/2014/01/06/a-little-help-with-the-luggage/
"Solomon Northup's Legacy, on Film and in Life ",2014-01-06,https://carpetbagger.blogs.nytimes.com/2014/01/06/solomon-northups-legacy-on-film-and-in-life/
A Symbol of the Range Returns Home,2014-01-07,https://www.nytimes.com/2014/01/07/science/earth/a-symbol-of-the-range-returns-home.html
The Read Around: Nikki Giovanni,2014-01-06,https://www.nytimes.com/video/books/100000002632476/the-read-around-nikki-giovanni.html
Times Minute | ‘Polar Vortex’ at Work,2014-01-06,https://www.nytimes.com/video/multimedia/100000002634731/times-minute-polar-vortex-at-work.html
Times Minute | 'Polar Vortex' at Work,2014-01-06,https://www.nytimes.com/news/minute/2014/01/06/times-minute-polar-vortex-at-work/
AT&T Allows Advertisers to Sponsor Mobile Data,2014-01-06,https://bits.blogs.nytimes.com/2014/01/06/att-allows-advertisers-to-sponsor-mobile-data/
Daniel Finkel&#8217;s Stained Glass Window Problem,2014-01-06,https://wordplay.blogs.nytimes.com/2014/01/06/finkel-2/
Numberplay 2013: A Year in Review,2014-01-06,https://wordplay.blogs.nytimes.com/2014/01/06/2013/
Yellen Wins Backing of Senators to Lead Fed,2014-01-07,https://www.nytimes.com/2014/01/07/business/economy/Yellen-Senate-Vote.html
British Regulators Open Investigations Into Co-operative Bank,2014-01-06,https://dealbook.nytimes.com/2014/01/06/british-regulators-open-investigations-into-co-operative-bank/
Eurythmics to Reunite for Beatles Tribute,2014-01-06,https://artsbeat.blogs.nytimes.com/2014/01/06/eurythmics-to-reunite-for-beatles-tribute/
The Read Around: Video of Nikki Giovanni,2014-01-06,https://artsbeat.blogs.nytimes.com/2014/01/06/the-read-around-video-of-nikki-giovanni/
More UK budget cuts as election looms,2014-01-06,https://www.nytimes.com/video/multimedia/100000002634818/more-uk-budget-cuts-as-election-looms.html
Broad Strokes vs. Pinpoint in Martoma Trial,2014-01-06,https://dealbook.nytimes.com/2014/01/06/broad-strokes-vs-pinpoint-in-martoma-trial/
Prepping Food and Their Future,2014-01-06,https://www.nytimes.com/video/nyregion/100000002633776/prepping-food-and-their-future.html
China publicly destroys ivory tusks to discourage illegal trade,2014-01-06,https://www.nytimes.com/video/multimedia/100000002634868/china-publicly-destroys-ivory-tusks-to-discourage-illegal-trade.html
Topman Lets the London Rains Pour Down,2014-01-07,https://www.nytimes.com/2014/01/07/fashion/Top-Man-Lets-the-London-Rains-Pour-Down.html
Mutant Petunias Sing the Blues,2014-01-07,https://www.nytimes.com/2014/01/07/science/mutant-petunias-sing-the-blues.html
Rose Petal and Vanilla Tea,2014-01-07,https://www.nytimes.com/2014/01/07/health/rose-petal-and-vanilla-tea.html
"Weekend Gun Report: January 3-5, 2014",2014-01-06,https://nocera.blogs.nytimes.com/2014/01/06/weekend-gun-report-january-3-5-2013/
Teodoro Zamora's Commission,2014-01-06,https://opinionator.blogs.nytimes.com/2014/01/06/teodoro-zamoras-commission/
China publicly destroys ivory tusks to discourage illegal trade,2014-01-06,https://www.nytimes.com/video/multimedia/100000002634904/china-publicly-destroys-ivory-tusks-to-discourage-illegal-trade.html
These Females Prefer a Familiar (Fish) Face,2014-01-07,https://www.nytimes.com/2014/01/07/science/these-females-prefer-a-familiar-fish-face.html
Today in Small Business: Running Out of Marijuana,2014-01-06,https://boss.blogs.nytimes.com/2014/01/06/today-in-small-business-running-out-of-marijuana/
Monday Motorsports: Dakar Rally Underway in Argentina,2014-01-07,https://www.nytimes.com/2014/01/07/automobiles/monday-motorsports-dakar-rally-underway-in-argentina.html
Iran Urged to Use Influence With Syrian Leader,2014-01-07,https://www.nytimes.com/2014/01/07/world/middleeast/iran-urged-to-use-influence-with-syrian-leader.html
"Lea Seydoux's Luxe Combo of Florals, Crystals and Satin ",2014-01-06,https://tmagazine.blogs.nytimes.com/2014/01/06/the-look-lea-seydouxs-luxe-combo-of-florals-crystals-and-satin/
Trial on Detroit Swaps Deal Is Delayed,2014-01-06,https://dealbook.nytimes.com/2014/01/06/trial-on-detroit-swaps-deal-is-delayed/
U.S. and Iran Face Common Enemies in Mideast Strife,2014-01-07,https://www.nytimes.com/2014/01/07/world/middleeast/iran-offers-military-aid-but-not-troops-to-iraq.html
"""Jihad Jane"" sentenced to 10 years in murder plot",2014-01-06,https://www.nytimes.com/video/multimedia/100000002634977/jihad-jane-sentenced-to-10-years-in-murder-plot.html
10 Years for Plot to Murder Cartoonist,2014-01-07,https://www.nytimes.com/2014/01/07/us/jihad-jane-given-10-year-prison-sentence.html
"Jerry Coleman, 89, Yankee Infielder, Fighter Pilot and Voice of the Padres",2014-01-07,https://www.nytimes.com/2014/01/07/sports/baseball/jerry-coleman-yankees-infielder-and-padres-broadcaster-dies-at-89.html
What Your Cat Is Thinking,2014-01-07,https://www.nytimes.com/2014/01/07/science/cat-sense-explains-what-theyre-really-thinking.html
Inside the Cat Brain,2014-01-07,https://www.nytimes.com/2014/01/07/science/inside-the-cat-brain.html
When Doctors 'Google' Their Patients,2014-01-06,https://well.blogs.nytimes.com/2014/01/06/when-doctors-google-their-patients-2/
&lsquo;Tis the Season to Compensate College Athletes,2014-01-06,https://takingnote.blogs.nytimes.com/2014/01/06/tis-the-season-to-compensate-college-athletes/
The Disappearing Accent in Pop Music,2014-01-07,https://www.nytimes.com/2014/01/07/science/the-disappearing-accent-in-pop-music.html
"Weekly News Quiz | Dec. 31, 2013-Jan. 6, 2014",2014-01-06,https://learning.blogs.nytimes.com/2014/01/06/weekly-news-quiz-dec-31-2013-jan-6-2014/
Gerlach Retirement Opens Up Swing District in Pennsylvania ,2014-01-06,https://thecaucus.blogs.nytimes.com/2014/01/06/gerlach-retirement-opens-up-swing-district-in-pennsylvania/
"In Video and on Twitter, Glimpses of Rodman's North Korea Trip",2014-01-06,https://thelede.blogs.nytimes.com/2014/01/06/in-video-and-on-twitter-glimpses-of-rodmans-north-korea-trip/
"In Sirius Offer, John Malone Is Up to His Old Tricks",2014-01-06,https://dealbook.nytimes.com/2014/01/06/in-sirius-offer-john-malone-is-up-to-his-old-tricks/
Bangladesh PM says polls are legitimate,2014-01-06,https://www.nytimes.com/video/multimedia/100000002635079/bangladesh-pm-says-polls-are-legitimate.html
Czech Parties Agree to Form Center-Left Coalition,2014-01-07,https://www.nytimes.com/2014/01/07/world/europe/czech-parties-agree-to-form-center-left-coalition.html
Advertising Age to Reduce Its Print Frequency,2014-01-07,https://www.nytimes.com/2014/01/07/business/media/advertising-age-to-print-every-other-week.html
British Economic Debate Opens Ahead of 2015 Vote,2014-01-07,https://www.nytimes.com/2014/01/07/world/europe/british-open-economic-debate-ahead-of-2015-election.html
"As New York Region Braces for Chill, Cuomo Declares Emergency",2014-01-07,https://www.nytimes.com/2014/01/07/nyregion/after-dizzying-weather-new-yorkers-brace-for-arctic-blast.html
"Jared Leto, in Heels",2014-01-06,https://carpetbagger.blogs.nytimes.com/2014/01/06/jared-leto-in-heels/
Czech Officials Demand Explanation for Weapons at Palestinian Mission,2014-01-07,https://www.nytimes.com/2014/01/07/world/europe/czech-officials-demand-explanation-for-weapons-at-palestinian-mission.html
Rodman in North Korea to play basketball on leader Kim's birthday,2014-01-06,https://www.nytimes.com/video/multimedia/100000002635147/rodman-in-north-korea-to-play-basketball-on-leader-kims-birthday.html
"Militants in Falluja say they will ""punish"" Iraqi government supporters",2014-01-06,https://www.nytimes.com/video/multimedia/100000002635149/militants-in-falluja-say-they-will-punish-iraqi-government-suppo.html
The Confidence of Jerry Coyne,2014-01-06,https://douthat.blogs.nytimes.com/2014/01/06/the-confidence-of-jerry-coyne/
"Deadly Hell’s Kitchen Blaze Traced to Electrical Wire, Fire Dept. Says",2014-01-07,https://www.nytimes.com/2014/01/07/nyregion/deadly-hells-kitchen-blaze-traced-to-electrical-wire-fire-dept-says.html
"A Long, Frozen Rescue and Sharks on Twitter",2014-01-07,https://www.nytimes.com/2014/01/07/science/a-long-frozen-rescue-and-sharks-on-twitter.html
'The Good Wife' and Peter Bogdanovich's Surprise Cameo,2014-01-06,https://artsbeat.blogs.nytimes.com/2014/01/06/the-good-wife-and-peter-bogdanovichs-surprise-cameo/
Gaga: album was mismanaged; Eurythmics plan reunion,2014-01-06,https://www.nytimes.com/video/multimedia/100000002635212/gaga-album-was-mismanaged-eurythmics-plan-reunion.html
Palo Alto Networks Acquires  Start-Up Morta Security,2014-01-06,https://bits.blogs.nytimes.com/2014/01/06/palo-alto-networks-acquires-morta-security-as-security-acquisitions-gain-steam/
Study Ties Diabetic Crises to Dip in Food Budgets,2014-01-07,https://www.nytimes.com/2014/01/07/health/study-finds-more-diabetic-hospital-visits-when-food-budgets-dip.html
The Forecast on GJ 1214b: Extremely Cloudy,2014-01-07,https://www.nytimes.com/2014/01/07/science/space/the-forecast-on-gj-1214b-extremely-cloudy.html
Walkabout: Winter Storms Freeze U.S. Flights; How to Rebook if You're Stranded,2014-01-06,https://intransit.blogs.nytimes.com/2014/01/06/walkabout-winter-storms-freeze-u-s-flights-how-to-rebook-if-youre-stranded/
Laser Hair Removal's Risks,2014-01-06,https://well.blogs.nytimes.com/2014/01/06/laser-hair-removals-risks/
Departing Broadway Shows Leave on a Box-Office High,2014-01-06,https://artsbeat.blogs.nytimes.com/2014/01/06/departing-broadway-shows-leave-on-a-box-office-high/
"After Agreement in N.F.L. Concussion Case, Retirees Will Look at Details",2014-01-07,https://www.nytimes.com/2014/01/07/sports/football/nfl-and-retirees-agree-on-details-of-concussion-deal.html
"When a (Partial) Tweet Becomes an Ad, What Are the Rules?",2014-01-06,https://publiceditor.blogs.nytimes.com/2014/01/06/when-a-partial-tweet-becomes-an-ad-what-are-the-rules/
"A New Test for Malaria, No Blood Required",2014-01-07,https://www.nytimes.com/2014/01/07/science/a-new-test-for-malaria-no-blood-required.html
Another Modest Rise for Health Costs ,2014-01-07,https://www.nytimes.com/2014/01/07/health/health-spending-rises-slowly-for-fourth-year-in-a-row.html
Welcome to America. Enjoy the Free Napkins and Straws.,2014-01-07,https://www.nytimes.com/2014/01/07/books/little-failure-a-memoir-by-gary-shteyngart.html
"Local vigilante group in Peru enters nightclub, whipping female employees",2014-01-06,https://www.nytimes.com/video/multimedia/100000002635360/local-vigilante-group-in-peru-enters-nightclub-whipping-female-e.html
Pictures of the Day: Britain and Elsewhere,2014-01-06,https://lens.blogs.nytimes.com/2014/01/06/pictures-of-the-day-england-and-elsewhere-6/
"Giving Voice, and Finding Her Own",2014-01-07,https://www.nytimes.com/2014/01/07/books/sue-monk-kidd-tackles-race-in-the-invention-of-wings.html
Join Us on an Instagram Tour of Our Printing Plant,2014-01-06,https://6thfloor.blogs.nytimes.com/2014/01/06/join-us-on-an-instagram-tour-of-our-printing-plant/
Translating a Fellow Passenger’s Vision of Doom,2014-01-07,https://www.nytimes.com/2014/01/07/business/translating-a-fellow-passengers-vision-of-doom.html
Samsung Electronics Goes Big on Tablets,2014-01-06,https://bits.blogs.nytimes.com/2014/01/06/samsung-electronics-goes-big-on-tablets/
Rebel Infighting Spreads to an Eastern Syrian City,2014-01-07,https://www.nytimes.com/2014/01/07/world/middleeast/rebel-infighting-expands-to-eastern-Syrian-city.html
Asking Siri About 'Her' ,2014-01-06,https://carpetbagger.blogs.nytimes.com/2014/01/06/asking-siri-about-her/
Arctic chill brings freezing weather to U.S.,2014-01-06,https://www.nytimes.com/video/multimedia/100000002635397/arctic-chill-brings-freezing-weather-to-us.html
"Growth Returns to Tech, but Profits Will Not Be So Easy",2014-01-06,https://bits.blogs.nytimes.com/2014/01/06/growth-returns-to-tech-but-profits-will-not-be-so-easy/
Bone-Chilling Cold a Crippling Blow to Air Travel,2014-01-07,https://www.nytimes.com/2014/01/07/business/frigid-weather-cripples-air-travel-system.html
A Mixed Bag in H.I.V. Prevention (1 Letter),2014-01-07,https://www.nytimes.com/2014/01/07/health/a-mixed-bag-in-hiv-prevention-1-letter.html
In Defense of DNA Testing (2 Letters),2014-01-07,https://www.nytimes.com/2014/01/07/health/in-defense-of-dna-testing-1-letter.html
Turning Away From Painful Chapters,2014-01-06,https://www.nytimes.com/roomfordebate/2014/01/06/turning-away-from-painful-chapters/
"An Army of One, Enhanced by a Chip",2014-01-07,https://www.nytimes.com/2014/01/07/arts/television/josh-holloway-stars-in-intelligence.html
Study Raises Questions for Employer Wellness Programs,2014-01-07,https://www.nytimes.com/2014/01/07/your-money/study-raises-questions-for-employer-wellness-programs.html
"U.S. Growth Continues, But the Pace Slows a Bit ",2014-01-07,https://www.nytimes.com/2014/01/07/business/two-gauges-point-to-slow-economic-growth.html
"A Woman Chasing Disasters, on and Off the News",2014-01-07,https://www.nytimes.com/2014/01/07/arts/television/gabrielle-union-stars-in-being-mary-jane-on-bet.html
London Fashion Week: Jonathan Saunders Fall/Winter 2014,2014-01-06,https://tmagazine.blogs.nytimes.com/2014/01/06/the-scene-london-fashion-week-jonathan-saunders-2/
Stocks slip in wait for economy to catch up,2014-01-06,https://www.nytimes.com/video/multimedia/100000002635558/stocks-slip-in-wait-for-economy-to-catch-up.html
‘S.N.L.’ Hires Black Female Cast Member,2014-01-07,https://www.nytimes.com/2014/01/07/business/media/snl-hires-black-female-cast-member.html
"A Case of Bad Cop, Good-Looking Cop",2014-01-07,https://www.nytimes.com/2014/01/07/arts/television/killer-women-and-chicago-pd-debut-this-week.html
"In Nod to History, Two Ballet Rivals Spring to Life",2014-01-07,https://www.nytimes.com/2014/01/07/arts/dance/bolshoi-performs-ratmanskys-lost-illusions-at-paris-opera.html
Times Minute | Gay Marriage Blocked,2014-01-06,https://www.nytimes.com/video/multimedia/100000002635604/times-minute-gay-marriage-blocked.html
